#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 03 29 00 50  78  5.1  6.2  1.63  7.14  6.00  56 1018.6  21.4  22.7  14.4 99.0 99.00
2013 03 29 01 50  81  4.3  5.7  1.58  7.69  5.76  74 1018.1  21.6  22.8  15.0 99.0 99.00
2013 03 29 02 50  58  4.0  5.8  1.53  7.69  5.84  69 1018.2  21.7  22.8  15.6 99.0 99.00
2013 03 29 03 50  63  6.5  7.4  1.58  7.14  5.76  63 1018.2  21.9  22.8  15.7 99.0 99.00
2013 03 29 04 50  74  6.8  8.2  1.53  7.69  5.55  64 1018.3  21.9  22.7  16.1 99.0 99.00
2013 03 29 05 50  68  6.5  7.6  1.56  7.69  5.72  54 1018.7  21.9  22.6  16.5 99.0 99.00
2013 03 29 06 50  76  6.7  7.7  1.38  8.33  5.51  54 1019.5  22.0  22.6  16.3 99.0 99.00
2013 03 29 07 50  88  6.3  8.0  1.30  7.14  5.29  53 1020.3  21.9  22.5  16.8 99.0 99.00
2013 03 29 08 50 100  5.4  6.4  1.36  6.67  5.46  42 1020.5  21.8  22.5  16.8 99.0 99.00
2013 03 29 09 50 105  5.1  6.5  1.32  7.69  5.47  36 1020.6  21.7  22.5  16.8 99.0 99.00
2013 03 29 10 50  85  4.6  5.7  1.43  7.69  5.70  59 1020.2  21.9  22.6  16.1 99.0 99.00
2013 03 29 11 50 105  5.6  6.7  1.39  7.14  5.92  65 1019.4  21.7  22.6  16.2 99.0 99.00
2013 03 29 12 50 102  4.4  5.2  1.44  7.69  6.00  48 1018.9  21.4  22.6  16.3 99.0 99.00
2013 03 29 13 50  95  4.0  5.0  1.44  7.14  6.17  55 1018.4  21.5  22.7  16.4 99.0 99.00
2013 03 29 14 50 102  3.9  4.9  1.55  7.14  6.36  61 1018.3  21.6  22.8  16.9 99.0 99.00
2013 03 29 15 50  95  5.5  6.4  1.47  7.69  6.00  54 1018.6  21.3  22.8  17.4 99.0 99.00
2013 03 29 16 50  94  6.2  7.4  1.48  8.33  5.74  52 1018.8  20.8  22.8  17.7 99.0 99.00
2013 03 29 17 50 100  7.5  8.9  1.63  7.69  5.94  58 1018.7  21.3  22.8  17.1 99.0 99.00
2013 03 29 18 50 102  5.9  8.1  1.62  7.69  5.77  56 1019.7  21.4  22.8  17.0 99.0 99.00
2013 03 29 19 50 106  5.2  6.5  1.52  7.14  5.59  50 1020.2  21.3  22.9  17.0 99.0 99.00
2013 03 29 20 50 104  6.0  6.8  1.60  8.33  6.05  55 1019.9  21.4  23.0  17.0 99.0 99.00
2013 03 29 21 50 111  4.9  5.9  1.55  7.69  6.11  51 1020.0  21.4  23.0  16.9 99.0 99.00
2013 03 29 22 50 119  5.1  6.2  1.61  7.69  6.05  61 1019.4  21.7  23.1  16.7 99.0 99.00
2013 03 29 23 50 119  4.4  5.5  1.61  7.69  6.48  65 1018.9  21.3  23.2  17.2 99.0 99.00
2013 03 30 00 50 126  5.1  6.0  1.66  7.14  6.31  73 1018.2  20.9  23.2  17.2 99.0 99.00
2013 03 30 01 50 114  3.6  4.4  1.54  7.14  6.26  61 1018.0  20.7  23.3  16.9 99.0 99.00
2013 03 30 02 50 347  4.8  5.6  1.73 17.39  6.61 339 1018.2  19.1  23.3  16.9 99.0 99.00
2013 03 30 03 50  22  1.5  2.8  1.74  7.69  6.45  73 1018.1  20.0  23.2  16.8 99.0 99.00
2013 03 30 04 50 343  5.0  7.0  1.91 17.39  7.34 321 1018.6  20.4  23.1  16.8 99.0 99.00
2013 03 30 05 50 351  7.4  8.8  1.79 17.39  7.38 331 1018.8  20.9  23.1  17.0 99.0 99.00
2013 03 30 06 50   1  7.1  8.0  1.76 17.39  6.75 331 1019.4  20.8  23.0  16.8 99.0 99.00
2013 03 30 07 50   4  7.3  8.7  1.92 17.39  7.29 336 1019.9  20.6  23.0  16.8 99.0 99.00
2013 03 30 08 50   3  6.4  8.0  1.99 17.39  7.25 327 1020.1  20.5  22.9  16.6 99.0 99.00
2013 03 30 09 50   6 10.9 13.2  1.91 16.00  6.32 331 1020.1  19.8  22.9  16.9 99.0 99.00
2013 03 30 10 50  15  8.1  9.6  2.38 16.00  6.82 348 1019.8  20.3  22.9  16.7 99.0 99.00
2013 03 30 11 50   6  8.4  9.8  2.42 16.00  6.84 340 1019.1  20.7  22.8  16.3 99.0 99.00
2013 03 30 12 50 357 10.1 11.9  2.48 16.00  7.20 340 1018.8  20.6  22.8  15.0 99.0 99.00
2013 03 30 13 50   2 10.7 13.2  2.66 16.00  7.20 330 1018.6  20.5  22.8  14.2 99.0 99.00
2013 03 30 14 50 356 10.9 13.2  2.81 16.00  7.14 329 1018.9  20.4  22.8  14.1 99.0 99.00
2013 03 30 15 50 355 10.3 12.9  2.74 16.00  6.58 339 1019.4  20.5  22.8  14.1 99.0 99.00
2013 03 30 16 50 353 11.4 14.3  2.94 14.81  7.23 330 1020.0  20.8  22.7  13.1 99.0 99.00
2013 03 30 17 50 358 10.1 12.3  2.83 16.00  6.97 335 1020.7  20.8  22.7  12.5 99.0 99.00
2013 03 30 18 50   2 10.3 12.3  2.66 14.81  6.96 319 1021.3  20.8  22.7  12.7 99.0 99.00
2013 03 30 19 50 353 11.0 13.4  2.75 14.81  7.43 335 1021.8  20.5  22.7  12.6 99.0 99.00
2013 03 30 20 50 357  8.7 11.6  2.97 16.00  7.36 335 1022.1  20.3  22.7  10.4 99.0 99.00
2013 03 30 21 50   1  8.9 10.5  2.90 14.81  7.52 335 1021.6  20.1  22.7  11.2 99.0 99.00
2013 03 30 22 50 347  9.1 10.9  2.82 14.81  7.41 329 1021.2  20.0  22.7  10.2 99.0 99.00
2013 03 30 23 50 345  8.5 10.4  2.83 14.81  7.08 337 1020.7  19.8  22.7  10.7 99.0 99.00
2013 03 31 00 50 342  8.5 11.0  3.00 14.81  7.64 337 1019.8  19.9  22.7  11.5 99.0 99.00
2013 03 31 01 50 352  9.6 11.5  3.14 14.81  7.72 328 1019.3  19.8  22.7  10.9 99.0 99.00
2013 03 31 02 50 349  9.8 12.1  2.92 14.81  7.20 342 1018.8  19.5  22.7  10.4 99.0 99.00
2013 03 31 03 50 351  8.8 11.1  2.70 14.81  7.08 323 1019.0  19.5  22.7  11.2 99.0 99.00
2013 03 31 04 50 342  7.4 10.3  2.83 14.81  7.21 326 1019.6  19.3  22.7  10.1 99.0 99.00
2013 03 31 05 50 340  8.1 10.6  3.18 14.81  7.90 310 1020.0  19.4  22.7  10.4 99.0 99.00
2013 03 31 06 50 348  6.6  8.8  3.09 13.79  7.54 317 1020.4  19.5  22.6  10.1 99.0 99.00
2013 03 31 07 50 341  9.3 11.3  2.83 14.81  7.15 311 1021.0  19.2  22.6  10.2 99.0 99.00
2013 03 31 08 50 340  8.7 11.0  3.04 14.81  7.54 314 1021.4  19.1  22.6   9.1 99.0 99.00
2013 03 31 09 50 332  8.6 11.6  2.85 13.79  7.44 317 1021.5  19.3  22.6  10.2 99.0 99.00
2013 03 31 10 50 333  7.5 10.0  3.07 14.81  7.54 312 1020.7  19.1  22.6   9.0 99.0 99.00
2013 03 31 11 50 326  8.7 11.9  2.99 13.79  7.34 316 1019.7  19.3  22.6   8.1 99.0 99.00
2013 03 31 12 50 339  9.4 11.8  2.75 13.79  7.04 323 1019.4  19.4  22.6   8.7 99.0 99.00
2013 03 31 13 50 343  9.4 12.5  2.78 13.79  7.08 313 1019.3  19.0  22.6  10.8 99.0 99.00
2013 03 31 14 50 338  9.4 11.4  3.04  8.33  7.24 344 1019.0  19.1  22.6   9.6 99.0 99.00
2013 03 31 15 50 342  8.4 10.7  2.95 13.79  7.26 329 1019.1  19.2  22.6  10.2 99.0 99.00
2013 03 31 16 50 342 10.3 12.7  3.21 13.79  7.31 324 1019.5  19.0  22.6  10.9 99.0 99.00
2013 03 31 17 50 331  8.8 10.7  3.14 13.79  7.19 323 1020.2  18.9  22.6   7.9 99.0 99.00
2013 03 31 18 50 340  9.9 12.9  3.31 13.79  7.38 310 1020.7  19.1  22.6   8.0 99.0 99.00
2013 03 31 19 50 339  8.7 11.3  3.22 13.79  7.42 317 1020.8  19.2  22.6   8.2 99.0 99.00
2013 03 31 20 50 332  9.0 12.5  3.24 13.79  7.62 319 1020.8  19.7  22.6   8.4 99.0 99.00
2013 03 31 21 50 329  9.3 12.0  3.21 12.90  7.24 312 1020.3  19.1  22.6  10.7 99.0 99.00
2013 03 31 22 50 328  9.6 11.7  3.28 12.90  7.34 319 1019.6  19.7  22.7   8.6 99.0 99.00
2013 03 31 23 50 331  9.4 12.1  3.32 10.00  7.52 341 1018.5  19.5  22.7  10.6 99.0 99.00
2013 04 01 00 50 332  9.8 12.2  3.11 12.12  7.15 339 1018.1  19.6  22.7   9.9 99.0 99.00
2013 04 01 01 50 334  8.8 11.2  3.28 12.12  7.34 333 1017.7  19.5  22.7  10.2 99.0 99.00
2013 04 01 02 50 336  8.9 11.7  3.30 10.81  7.31 342 1017.4  19.6  22.7  10.6 99.0 99.00
2013 04 01 03 50 337  9.2 11.4  3.46  9.09  7.40 341 1017.2  19.6  22.7  10.3 99.0 99.00
2013 04 01 04 50 336  9.6 12.4  3.62 12.90  7.55 327 1016.9  19.5  22.7  10.9 99.0 99.00
2013 04 01 05 50 339 10.1 12.8  3.27 10.81  7.50 345 1017.5  19.5  22.7   9.9 99.0 99.00
2013 04 01 06 50 335  8.8 11.5  3.62 12.12  7.49 330 1018.2  19.5  22.6  10.1 99.0 99.00
2013 04 01 07 50 338  9.2 11.6  3.48 10.81  7.61 343 1018.3  19.5  22.6  10.8 99.0 99.00
2013 04 01 08 50 324  9.7 12.2  3.40  9.09  7.56 346 1018.3  19.7  22.6  10.0 99.0 99.00
2013 04 01 09 50 331  9.4 11.9  3.48 10.81  7.81 334 1018.1  19.6  22.6  11.5 99.0 99.00
2013 04 01 10 50 330  9.7 12.1  3.31 12.12  7.48 337 1017.6  19.8  22.6  10.4 99.0 99.00
2013 04 01 11 50 332  9.3 11.8  3.57 12.90  7.89 351 1017.3  19.1  22.6  11.4 99.0 99.00
2013 04 01 12 50 327  8.1 10.4  3.76 12.90  8.17 355 1016.9  19.1  22.6  11.3 99.0 99.00
2013 04 01 13 50 341  8.6 10.9  3.81 12.90  8.24 360 1016.4  18.9  22.6  11.1 99.0 99.00
2013 04 01 14 50 336  7.8  9.7  3.69 10.81  7.78 344 1016.3  19.1  22.6  11.2 99.0 99.00
2013 04 01 15 50 336  7.8 10.1  3.96 12.12  8.25 349 1016.2  19.4  22.5   9.7 99.0 99.00
2013 04 01 16 50 341  7.4  9.3  4.27 12.12  8.63 344 1017.0  18.9  22.5  11.2 99.0 99.00
2013 04 01 17 50 347  7.7  9.9  4.38 12.90  8.56 351 1017.3  19.3  22.5  10.8 99.0 99.00
2013 04 01 18 50 335  8.9 11.1  4.33 12.90  8.65 356 1017.7  19.4  22.5  11.2 99.0 99.00
2013 04 01 19 50 344  7.7  9.8  4.51 12.90  9.02 346 1018.0  19.3  22.5  11.8 99.0 99.00
2013 04 01 20 50 333  7.9  9.7  4.13 12.90  8.89 355 1017.7  19.6  22.5  10.8 99.0 99.00
2013 04 01 21 50 335  7.5  9.7  4.60 13.79  9.35 358 1017.5  19.7  22.5  10.7 99.0 99.00
2013 04 01 22 50 337  7.5 10.0  4.06 12.90  8.76 347 1017.4  19.8  22.5  11.7 99.0 99.00
2013 04 01 23 50 335  7.9 10.0  4.36 12.90  9.00 359 1016.8  19.7  22.5  11.4 99.0 99.00
2013 04 02 00 50 337  8.0 10.1  3.70 12.90  8.48 356 1016.3  19.7  22.5  11.7 99.0 99.00
2013 04 02 01 50 336  8.3  9.9  3.79 12.90  8.59 352 1016.1  19.7  22.5  11.7 99.0 99.00
2013 04 02 02 50 337  7.8  9.7  3.65 12.12  8.23   1 1016.0  19.8  22.5  11.7 99.0 99.00
2013 04 02 03 50 348  9.2 11.5  3.52 12.12  8.27 359 1016.1  19.4  22.4  11.6 99.0 99.00
2013 04 02 04 50 348  8.0 10.3  3.62 12.12  8.23   1 1016.5  19.6  22.4  12.0 99.0 99.00
2013 04 02 05 50 347  7.9 10.1  3.29 10.00  7.80 358 1017.2  19.7  22.4  12.1 99.0 99.00
2013 04 02 06 50 347  8.5 11.4  3.02 10.00  7.25 356 1017.7  19.7  22.4  11.4 99.0 99.00
2013 04 02 07 50 349  8.3 10.0  3.04 12.12  7.31   6 1018.4  19.6  22.4  11.1 99.0 99.00
2013 04 02 08 50 353  7.7  9.9  2.78 11.43  7.20   5 1018.5  19.5  22.4  10.1 99.0 99.00
2013 04 02 09 50 347  6.1  8.1  2.78 12.12  7.45   1 1018.5  19.4  22.3  10.3 99.0 99.00
2013 04 02 10 50 332  7.3  8.9  2.94 11.43  7.71 357 1018.5  19.4  22.3   9.6 99.0 99.00
2013 04 02 11 50 331  7.3  9.3  2.71 10.81  7.40 353 1018.3  19.4  22.3  10.6 99.0 99.00
2013 04 02 12 50 333  7.4  9.4  2.54 11.43  7.57 357 1017.7  19.2  22.3  10.0 99.0 99.00
2013 04 02 13 50 349  6.5  8.2  2.98 11.43  7.79   2 1017.5  19.1  22.3   9.5 99.0 99.00
2013 04 02 14 50 339  6.4  8.3  2.74 11.43  7.50   2 1017.3  19.0  22.3   9.2 99.0 99.00
2013 04 02 15 50 354  4.7  6.6  2.77 10.81  7.48 353 1017.6  19.0  22.2  10.0 99.0 99.00
2013 04 02 16 50 343  5.7  7.9  2.41 10.81  7.34  12 1018.1  19.1  22.2  11.0 99.0 99.00
2013 04 02 17 50   7  5.3  7.7  2.56 10.81  7.39   2 1018.7  19.3  22.2  11.7 99.0 99.00
2013 04 02 18 50   7  5.6  7.9  2.52 10.81  7.13   5 1019.5  19.4  22.2  11.0 99.0 99.00
2013 04 02 19 50   6  5.5  7.8  2.36 10.81  7.02  15 1019.9  19.5  22.2   9.8 99.0 99.00
2013 04 02 20 50  15  4.3  6.2  2.39 10.00  7.09   1 1020.1  19.5  22.3   9.0 99.0 99.00
2013 04 02 21 50 346  3.0  5.2  2.34 10.00  7.35   6 1020.4  19.6  22.4   8.5 99.0 99.00
2013 04 02 22 50 352  3.3  5.0  2.03 10.81  7.13   4 1019.8  19.5  22.6   8.9 99.0 99.00
2013 04 02 23 50   8  4.2  5.7  2.16 10.81  7.49   2 1019.1  19.6  22.6   9.2 99.0 99.00
2013 04 03 00 50   4  4.5  6.4  2.08 10.81  7.49   5 1018.6  19.7  22.7   9.9 99.0 99.00
2013 04 03 01 50   7  4.6  6.0  1.85 10.81  7.43   1 1018.4  19.8  22.8   9.5 99.0 99.00
2013 04 03 02 50  16  4.5  6.5  1.77 10.00  7.36   6 1018.5  20.0  22.8  10.1 99.0 99.00
2013 04 03 03 50  22  4.5  5.8  1.82 10.00  7.21   5 1018.6  20.2  22.7  10.5 99.0 99.00
2013 04 03 04 50   7  5.5  7.2  1.77 10.00  7.29   5 1019.2  20.1  22.6  11.1 99.0 99.00
2013 04 03 05 50  19  4.4  6.1  1.68  7.69  7.07  22 1019.7  19.9  22.5  10.8 99.0 99.00
2013 04 03 06 50  18  4.4  5.8  1.80 10.00  7.11  19 1020.4  20.0  22.5  11.4 99.0 99.00
2013 04 03 07 50  14  3.5  4.8  1.75 10.00  7.05  13 1021.0  20.1  22.5  10.8 99.0 99.00
2013 04 03 08 50  32  3.7  5.1  1.74 10.00  7.19  20 1020.7  20.1  22.4  11.2 99.0 99.00
2013 04 03 09 50  50  3.5  5.0  1.53 10.00  6.79  18 1020.2  20.2  22.4  11.0 99.0 99.00
2013 04 03 10 50  28  3.1  4.5  1.58 10.81  7.11   9 1019.6  20.1  22.4  10.9 99.0 99.00
2013 04 03 11 50  58  2.5  3.5  1.36  8.33  6.97  11 1018.9  20.1  22.4  11.1 99.0 99.00
2013 04 03 12 50  64  1.5  2.3  1.60 10.00  7.32  31 1018.6  20.0  22.4  11.4 99.0 99.00
2013 04 03 13 50 356  2.8  3.9  1.52  9.09  7.16   6 1018.1  20.0  22.4  11.7 99.0 99.00
2013 04 03 14 50  17  2.7  4.4  1.53 10.00  7.12  19 1017.9  19.9  22.4  11.8 99.0 99.00
2013 04 03 15 50 355  3.0  4.2  1.50  9.09  6.95  17 1018.7  20.0  22.4  12.2 99.0 99.00
2013 04 03 16 50 352  4.0  5.9  1.54 10.00  7.15  19 1019.1  20.1  22.4  12.4 99.0 99.00
2013 04 03 17 50   2  4.1  5.9  1.36 10.00  6.88  11 1019.6  20.4  22.5  12.0 99.0 99.00
2013 04 03 18 50  20  3.2  4.3  1.52  9.09  7.11  11 1019.9  20.5  22.6  12.4 99.0 99.00
2013 04 03 19 50  31  2.8  4.3  1.57  9.09  7.18  24 1020.4  20.7  22.6  12.6 99.0 99.00
2013 04 03 20 50  44  1.2  2.1  1.50  9.09  7.35  34 1020.6  21.1  22.9  12.2 99.0 99.00
2013 04 03 21 50 355  3.8  5.8  1.52  9.09  7.36  16 1020.5  20.6  23.1  12.7 99.0 99.00
2013 04 03 22 50  25  2.6  3.7  1.43  9.09  7.11  10 1019.9  20.6  23.2  12.6 99.0 99.00
2013 04 03 23 50  15  1.8  3.1  1.42 10.00  7.33  29 1019.2  20.6  23.4  12.7 99.0 99.00
2013 04 04 00 50  73  1.3  2.3  1.35  9.09  7.10  26 1018.3  20.7  23.6  12.7 99.0 99.00
2013 04 04 01 50  56  0.5  1.5  1.31  9.09  7.31  17 1017.9  21.0  23.7  12.6 99.0 99.00
2013 04 04 02 50 357  0.8  2.0  1.28  9.09  7.30  19 1017.9  21.4  24.0  12.8 99.0 99.00
2013 04 04 03 50 350  1.8  2.5  1.39  8.33  7.61  14 1018.2  21.1  23.8  13.3 99.0 99.00
2013 04 04 04 50   1  2.1  3.0  1.40  9.09  7.33  28 1018.3  21.1  23.7  13.5 99.0 99.00
2013 04 04 05 50  82  0.6  1.3  1.46  9.09  7.50  24 1018.9  20.9  23.5  13.2 99.0 99.00
2013 04 04 06 50  13  1.8  2.7  1.39  8.33  7.45  21 1019.6  20.9  23.2  13.6 99.0 99.00
2013 04 04 07 50  19  1.0  2.1  1.55  9.09  8.01  22 1020.1  20.9  23.2  13.6 99.0 99.00
2013 04 04 08 50 360  1.9  2.7  1.55  9.09  8.10  24 1020.0  20.9  23.0  13.8 99.0 99.00
2013 04 04 09 50   9  2.2  3.3  1.51 21.05  8.48 341 1019.6  20.8  22.9  13.7 99.0 99.00
2013 04 04 10 50  10  1.8  2.7  1.48  9.09  8.22  39 1019.4  20.8  22.8  13.6 99.0 99.00
2013 04 04 11 50  11  1.6  2.4  1.44 21.05  8.57 317 1018.9  20.7  22.8  13.7 99.0 99.00
2013 04 04 12 50  81  0.7  1.4  1.81 19.05  9.81 345 1018.3  20.6  22.7  13.3 99.0 99.00
2013 04 04 13 50 111  0.8  1.8  2.00 19.05 10.76 310 1017.7  20.5  22.7  13.6 99.0 99.00
2013 04 04 14 50 134  0.6  1.4  1.90 19.05 10.13 302 1017.9  20.5  22.7  13.8 99.0 99.00
2013 04 04 15 50 116  0.1  0.4  2.72 19.05 13.16 315 1018.0  20.4  22.7  13.7 99.0 99.00
2013 04 04 16 50  26  1.0  1.9  2.22 19.05 11.40 307 1018.8  20.5  22.6  14.0 99.0 99.00
2013 04 04 17 50  28  0.4  1.5  2.71 17.39 12.70 314 1019.4  21.5  22.7  13.6 99.0 99.00
2013 04 04 18 50  22  0.4  1.4  2.89 17.39 13.13 323 1020.0  21.4  22.8  13.7 99.0 99.00
2013 04 04 19 50  97  0.8  1.7  3.14 17.39 13.30 315 1020.3  21.5  23.0  13.6 99.0 99.00
2013 04 04 20 50 148  1.4  2.6  3.09 17.39 12.95 320 1020.3  21.6  23.3  13.9 99.0 99.00
2013 04 04 21 50 149  1.6  3.7  3.55 17.39 13.94 315 1020.0  21.5  23.5  14.0 99.0 99.00
2013 04 04 22 50 145  1.5  3.1  2.84 17.39 12.51 306 1019.5  21.5  23.5  14.0 99.0 99.00
2013 04 04 23 50 160  1.5  2.8  3.27 17.39 13.78 310 1018.6  21.5  23.7  13.8 99.0 99.00
2013 04 05 00 50 215  1.0  1.7  2.87 16.00 13.40 315 1018.1  21.8  24.0  13.7 99.0 99.00
2013 04 05 01 50 202  1.0  3.1  3.35 17.39 14.18 305 1017.6  21.9  24.2  13.7 99.0 99.00
2013 04 05 02 50 186  1.4  3.2  3.25 16.00 13.80 303 1017.5  21.9  24.5  13.3 99.0 99.00
2013 04 05 03 50 125  1.5  2.6  3.14 16.00 13.52 316 1017.8  21.9  24.4  13.6 99.0 99.00
2013 04 05 04 50 113  1.8  2.7  2.42 16.00 12.76 309 1018.1  21.8  24.2  13.9 99.0 99.00
2013 04 05 05 50 126  2.6  4.5  3.17 16.00 13.62 311 1018.7  21.9  23.8  14.8 99.0 99.00
2013 04 05 06 50 123  2.2  3.9  3.76 16.00 13.99 310 1019.2  21.9  23.4  14.2 99.0 99.00
2013 04 05 07 50 103  3.0  4.4  3.10 16.00 13.52 294 1019.6  21.9  23.2  14.7 99.0 99.00
2013 04 05 08 50 118  2.6  4.2  2.82 16.00 13.15 289 1019.9  21.9  23.1  14.5 99.0 99.00
2013 04 05 09 50 120  3.0  4.3  2.85 16.00 13.04 287 1019.8  21.8  23.1  14.7 99.0 99.00
2013 04 05 10 50 137  3.6  5.2  2.94 16.00 13.24 295 1019.3  21.8  23.0  14.6 99.0 99.00
2013 04 05 11 50 124  3.9  6.2  3.26 16.00 13.64 295 1019.0  21.7  22.9  14.2 99.0 99.00
2013 04 05 12 50 123  3.3  4.7  3.88 16.00 14.12 296 1018.6  21.6  23.0  14.6 99.0 99.00
2013 04 05 13 50 136  3.7  5.2  3.71 16.00 13.60 306 1018.1  21.6  22.9  14.4 99.0 99.00
2013 04 05 14 50 123  3.9  5.8  4.07 16.00 13.84 300 1018.2  21.5  22.9  14.6 99.0 99.00
2013 04 05 15 50 118  4.1  5.6  4.01 16.00 13.56 305 1018.6  21.6  22.8  14.6 99.0 99.00
2013 04 05 16 50 133  4.4  6.3  3.39 16.00 12.36 302 1018.9  21.6  22.9  14.4 99.0 99.00
2013 04 05 17 50 132  5.5  7.3  3.29 14.81 12.56 312 1019.4  21.9  22.8  13.9 99.0 99.00
2013 04 05 18 50 121  5.1  6.7  3.03 14.81 11.96 310 1020.2  22.0  22.8  14.6 99.0 99.00
2013 04 05 19 50 126  4.9  7.3  3.72 16.00 12.56 304 1020.7  22.0  22.9  14.6 99.0 99.00
2013 04 05 20 50 128  4.9  7.1  3.01 16.00 10.98 323 1020.7  22.1  23.0  14.2 99.0 99.00
2013 04 05 21 50 117  4.9  6.8  3.52 14.81 11.91 319 1020.2  22.1  23.1  14.9 99.0 99.00
2013 04 05 22 50 125  4.8  6.4  3.67 16.00 12.06 316 1019.9  22.2  23.1  15.0 99.0 99.00
2013 04 05 23 50 125  5.5  7.7  3.82 14.81 12.04 322 1019.0  22.2  23.2  15.1 99.0 99.00
2013 04 06 00 50 131  5.3  7.4  3.45 16.00 10.91 328 1018.5  22.4  23.2  15.7 99.0 99.00
2013 04 06 01 50 122  5.3  7.1  3.39 13.79 11.11 311 1018.3  22.4  23.2  16.0 99.0 99.00
2013 04 06 02 50 143  4.2  7.0  2.92 16.00 10.79 309 1018.5  22.6  23.2  16.0 99.0 99.00
2013 04 06 03 50 136  3.3  5.1  3.25 14.81 11.23 307 1019.0  22.6  23.2  16.3 99.0 99.00
2013 04 06 04 50 115  4.8  6.4  2.66 14.81 10.64 317 1019.4  22.6  23.2  16.7 99.0 99.00
2013 04 06 05 50 114  5.1  7.2  2.98 16.00 10.87 302 1020.0  22.6  23.1  17.3 99.0 99.00
2013 04 06 06 50 106  5.6  7.5  2.63 16.00 10.24 308 1020.5  22.7  23.0  17.7 99.0 99.00
2013 04 06 07 50 111  6.0  8.1  2.92 13.79 10.60 308 1021.1  22.7  23.0  17.8 99.0 99.00
2013 04 06 08 50 118  6.3  7.7  2.85 14.81 10.12 300 1021.5  22.7  23.0  17.8 99.0 99.00
2013 04 06 09 50 116  7.4  9.5  3.04 14.81 10.14 299 1020.9  22.6  23.0  18.0 99.0 99.00
2013 04 06 10 50 116  7.3  8.9  2.67 16.00  9.46 309 1020.4  22.6  22.9  18.4 99.0 99.00
2013 04 06 11 50 126  7.3  9.3  2.68 14.81  8.68 313 1020.1  22.5  22.9  17.7 99.0 99.00
2013 04 06 12 50 130  7.9  9.6  3.08 14.81  9.32 314 1019.6  22.5  22.9  17.8 99.0 99.00
2013 04 06 13 50 126  7.8 10.2  2.70 14.81  8.49 304 1019.0  22.5  22.9  17.8 99.0 99.00
2013 04 06 14 50 130  7.0  9.2  2.52 13.79  8.13 305 1019.2  22.6  22.9  18.1 99.0 99.00
2013 04 06 15 50 126  7.5  8.9  2.43 13.79  7.97 293 1019.7  22.5  22.9  17.9 99.0 99.00
2013 04 06 16 50 141  6.9  8.7  2.49 13.79  8.32 300 1020.3  22.5  22.9  17.9 99.0 99.00
2013 04 06 17 50 132  6.6  8.2  2.32 14.81  7.92 309 1021.1  22.6  22.9  17.8 99.0 99.00
2013 04 06 18 50 133  8.2 10.5  2.51 12.12  8.00 304 1021.0  22.8  22.9  17.7 99.0 99.00
2013 04 06 19 50 132  7.9  9.9  2.39 13.79  7.57 306 1021.5  22.8  22.9  17.9 99.0 99.00
2013 04 06 20 50 135  7.5  9.3  2.44 14.81  7.57 326 1021.4  22.8  23.0  18.3 99.0 99.00
2013 04 06 21 50 143  8.7 10.3  2.45 13.79  7.66 307 1020.7  22.9  23.1  18.2 99.0 99.00
2013 04 06 22 50 147  7.7  9.6  2.19 13.79  7.10 306 1020.2  22.9  23.1  18.4 99.0 99.00
2013 04 06 23 50 149  7.9  9.6  2.47 12.90  7.67 295 1019.3  22.9  23.2  18.3 99.0 99.00
2013 04 07 00 50 148  7.4  8.9  2.01 13.79  6.79 310 1018.4  23.0  23.2  18.6 99.0 99.00
2013 04 07 01 50 143  7.8  9.8  2.08 13.79  7.10 301 1018.1  23.1  23.2  19.1 99.0 99.00
2013 04 07 02 50 146  7.2  9.6  2.05 13.79  6.90 266 1018.3  23.2  23.2  19.2 99.0 99.00
2013 04 07 03 50 149  5.6  6.9  1.92 12.12  6.60 302 1019.1  23.2  23.2  19.6 99.0 99.00
2013 04 07 04 50 146  6.0  8.0  1.92 13.79  6.62 291 1019.7  23.1  23.2  20.2 99.0 99.00
2013 04 07 05 50 147  5.1  6.3  1.75 13.79  6.61 262 1020.7  23.1  23.1  20.2 99.0 99.00
2013 04 07 06 50 142  5.6  7.1  1.88 12.90  7.02 302 1021.6  23.1  23.1  20.3 99.0 99.00
2013 04 07 07 50 135  5.7  7.2  1.98 13.79  7.42 314 1022.0  23.0  23.1  20.4 99.0 99.00
2013 04 07 08 50 132  5.8  7.2  2.01 13.79  7.34 316 1022.2  23.0  23.1  20.5 99.0 99.00
2013 04 07 09 50 141  6.1  7.3  1.91 13.79  7.18 307 1022.0  22.9  23.1  20.4 99.0 99.00
2013 04 07 10 50 139  5.4  6.7  1.84 12.90  6.85 316 1021.8  22.9  23.1  20.4 99.0 99.00
2013 04 07 11 50 135  5.3  6.6  1.73 12.90  6.96 326 1021.3  22.8  23.0  20.4 99.0 99.00
2013 04 07 12 50 139  5.8  6.9  1.71 12.90  6.50 299 1020.7  22.8  23.0  20.3 99.0 99.00
2013 04 07 13 50 139  5.7  7.4  1.65 12.90  6.63 289 1020.2  22.8  23.0  20.4 99.0 99.00
2013 04 07 14 50 145  5.7  6.7  1.74 12.12  7.08 321 1020.1  22.7  23.0  20.3 99.0 99.00
