#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 03 06 50 310  9.8 11.9  2.65  7.69  6.39 307 1007.6  22.8  24.4  15.3 99.0 99.00
2014 01 03 07 50 314 10.4 13.4  2.64  7.69  6.27 295 1008.1  22.7  24.4  15.2 99.0 99.00
2014 01 03 08 50 330 10.8 13.3  2.62 10.00  6.35 316 1008.8  20.7  24.4  15.7 99.0 99.00
2014 01 03 09 50 325  9.1 12.8  2.79  7.69  6.78 296 1008.9  21.4  24.4  16.2 99.0 99.00
2014 01 03 10 50 336 11.3 14.2  2.84  9.09  6.72 310 1008.8  21.7  24.4  15.3 99.0 99.00
2014 01 03 11 50 336 11.3 14.1  3.06 10.00  6.47 316 1009.0  22.0  24.4  13.6 99.0 99.00
2014 01 03 12 50 325 10.3 12.3  2.92  8.33  6.54 298 1009.1  21.7  24.3  14.4 99.0 99.00
2014 01 03 13 50 328  9.9 13.0  2.94  9.09  6.58 309 1009.4  21.7  24.3  12.8 99.0 99.00
2014 01 03 14 50 327 10.3 12.9  3.05 10.00  6.72 300 1009.8  21.2  24.3  11.6 99.0 99.00
2014 01 03 15 50 337  9.7 12.2  3.15 11.43  6.81 300 1010.2  21.3  24.3  11.7 99.0 99.00
2014 01 03 16 50 342 10.0 12.7  3.36 10.00  7.03 292 1011.0  21.2  24.2  11.3 99.0 99.00
2014 01 03 17 50 340  9.7 12.1  3.09 10.81  6.94 302 1011.6  21.1  24.2  10.7 99.0 99.00
2014 01 03 18 50 334 10.3 13.2  3.07 10.81  6.62 304 1012.4  21.1  24.2  10.9 99.0 99.00
2014 01 03 19 50 345  8.6 11.7  3.09 10.00  7.03 308 1013.3  21.1  24.2  10.8 99.0 99.00
2014 01 03 20 50 349  9.3 11.6  3.45 10.81  7.48 309 1013.3  21.4  24.2  11.6 99.0 99.00
2014 01 03 21 50 345 10.3 12.6  3.27 10.81  7.31 309 1012.9  21.2  24.3  11.7 99.0 99.00
2014 01 03 22 50 349  8.9 10.9  3.19 10.81  7.05 309 1012.4  21.1  24.2  10.4 99.0 99.00
2014 01 03 23 50 350  8.2 10.2  3.26 11.43  7.53 312 1011.8  21.1  24.2  12.5 99.0 99.00
2014 01 04 00 50 351  9.1 11.6  3.18 10.81  7.45 312 1011.6  21.0  24.2  11.8 99.0 99.00
2014 01 04 01 50 350  8.1 10.6  3.33 12.12  7.92 302 1012.1  20.9  24.2  11.0 99.0 99.00
2014 01 04 02 50 353  8.0 10.2  3.57 11.43  7.81 306 1012.7  20.9  24.2  10.9 99.0 99.00
2014 01 04 03 50 347  8.2 10.7  3.08 10.81  7.41 308 1013.1  20.9  24.2  10.8 99.0 99.00
2014 01 04 04 50   1  7.6 10.6  2.98 12.12  7.35 312 1013.9  20.7  24.2  11.1 99.0 99.00
2014 01 04 05 50   6  7.5  9.1  3.27 10.00  7.71 326 1014.4  21.0  24.2  11.9 99.0 99.00
2014 01 04 06 50   8  6.7  9.1  2.96 11.43  7.46 321 1015.0  20.7  24.2  10.9 99.0 99.00
2014 01 04 07 50  24  6.5  8.1  2.85 12.12  7.19 307 1015.2  20.8  24.1  11.2 99.0 99.00
2014 01 04 08 50   6  6.5  7.9  3.02 11.43  7.52 315 1015.3  20.9  24.1  11.4 99.0 99.00
2014 01 04 09 50  17  6.6  8.9  2.90 12.90  7.64 316 1015.3  20.8  24.1  11.5 99.0 99.00
2014 01 04 10 50 357  6.7  9.0  2.74 12.12  7.71 320 1015.2  20.8  24.1  11.9 99.0 99.00
2014 01 04 11 50  23  5.4  7.3  2.87 11.43  7.74 326 1014.9  20.8  24.1  10.9 99.0 99.00
2014 01 04 12 50   2  6.1  8.4  2.54 11.43  7.61 314 1014.7  20.7  24.1  11.0 99.0 99.00
2014 01 04 13 50  16  6.9  8.2  2.78 12.12  7.84 309 1014.6  21.0  24.0  11.1 99.0 99.00
2014 01 04 14 50  28  5.9  7.6  2.80 12.12  8.04 321 1014.4  20.9  24.0  11.6 99.0 99.00
2014 01 04 15 50  35  6.5  8.0  2.78 12.12  8.11 311 1014.6  21.0  24.0  11.5 99.0 99.00
2014 01 04 16 50  33  5.2  7.4  2.98 11.43  8.05 322 1015.0  20.9  24.0  11.2 99.0 99.00
2014 01 04 17 50  56  3.6  5.2  3.29 12.12  8.72 326 1015.5  21.0  24.0  11.4 99.0 99.00
2014 01 04 18 50  52  4.2  6.4  3.08 12.90  8.52 341 1016.0  21.2  24.0  12.3 99.0 99.00
2014 01 04 19 50  59  5.0  6.9  3.43 11.43  9.19 352 1016.8  21.4  24.1  11.9 99.0 99.00
2014 01 04 20 50  71  4.1  6.0  3.85 11.43  9.70 338 1017.2  21.4  24.1  10.9 99.0 99.00
2014 01 04 21 50  29  4.0  6.0  3.88 13.79 10.08 350 1016.6  21.4  24.2  10.2 99.0 99.00
2014 01 04 22 50  36  4.3  6.2  3.83 14.81 10.07 353 1015.7  21.4  24.2  10.4 99.0 99.00
2014 01 04 23 50  52  4.1  6.2  4.09 14.81 10.02 355 1015.1  21.3  24.2   9.4 99.0 99.00
2014 01 05 00 50  23  1.8  3.4  3.87 12.12  9.97 343 1015.1  21.5  24.3   9.2 99.0 99.00
2014 01 05 01 50  11  3.6  5.1  3.60 12.90  9.60 338 1015.2  21.6  24.3  10.3 99.0 99.00
2014 01 05 02 50 351  2.7  4.5  3.82 14.81  9.79 344 1015.7  21.8  24.3  10.3 99.0 99.00
2014 01 05 03 50 350  3.5  5.5  3.54 12.90  9.38 344 1016.3  21.6  24.3   9.9 99.0 99.00
2014 01 05 04 50 350  3.8  5.8  3.68 13.79  9.96 345 1016.9  21.5  24.2  11.2 99.0 99.00
2014 01 05 05 50   7  2.9  4.8  3.41 12.90  9.31 341 1017.4  21.4  24.2  11.8 99.0 99.00
2014 01 05 06 50   3  5.4  7.0  3.13 13.79  8.98 348 1017.5  21.3  24.1  13.0 99.0 99.00
2014 01 05 07 50 356  5.2  6.9  3.30 12.90  9.23 351 1017.6  21.2  24.1  12.6 99.0 99.00
2014 01 05 08 50   9  4.8  6.9 99.00 99.00 99.00 999 1017.3  21.1  24.1  12.1 99.0 99.00
2014 01 05 09 50 349  4.8  6.3  3.32 13.79  9.52   1 1017.5  21.2  24.0  12.5 99.0 99.00
2014 01 05 10 50 341  4.6  6.5  3.18 14.81  9.69   2 1017.3  21.0  24.0  11.2 99.0 99.00
2014 01 05 11 50 344  4.0  5.7  3.35 12.90  9.70 354 1016.8  21.0  24.0  11.1 99.0 99.00
2014 01 05 12 50 342  4.9  6.6  2.75 13.79  9.09 348 1016.3  21.0  24.0  11.9 99.0 99.00
2014 01 05 13 50 331  4.1  6.6  2.88 13.79  9.20   4 1016.5  20.9  24.0  11.4 99.0 99.00
2014 01 05 14 50 340  3.6  5.2  2.99 12.90  9.36 352 1016.4  20.9  23.9  11.5 99.0 99.00
2014 01 05 15 50 326  4.5  5.9  2.71 12.12  8.74 337 1016.7  20.8  23.9  11.0 99.0 99.00
2014 01 05 16 50 333  4.3  6.1  2.63 11.43  8.76 334 1017.1  20.8  23.9  11.0 99.0 99.00
2014 01 05 17 50 321  5.2  7.5  2.85 13.79  9.21 353 1017.7  20.9  23.9  11.2 99.0 99.00
2014 01 05 18 50 309  6.2  8.1  2.65 13.79  8.51 352 1018.3  21.4  23.9  10.0 99.0 99.00
2014 01 05 19 50 333  5.0  7.1  2.34 10.81  8.02 339 1018.8  21.3  23.9   9.6 99.0 99.00
2014 01 05 20 50 338  4.0  6.2  2.47 12.90  8.32 343 1018.7  21.5  24.0   8.1 99.0 99.00
2014 01 05 21 50   4  5.5  7.0  2.41 12.12  8.24 352 1018.0  20.2  24.0  13.0 99.0 99.00
2014 01 05 22 50   1  5.1  6.3  2.16 12.12  7.88 345 1016.8  20.3  24.1  12.6 99.0 99.00
2014 01 05 23 50 348  4.4  5.9  2.31 12.12  8.19 344 1016.1  20.5  24.1  12.3 99.0 99.00
2014 01 06 00 50 355  4.6  6.4  2.18 11.43  7.84 344 1015.4  20.6  24.1  11.9 99.0 99.00
2014 01 06 01 50 346  3.8  5.3  2.37 10.81  8.16 349 1015.3  20.7  24.1  11.2 99.0 99.00
2014 01 06 02 50 344  4.3  6.3  2.12 12.12  7.62 347 1016.0  20.7  24.1  11.8 99.0 99.00
2014 01 06 03 50 353  4.1  5.7  2.07 11.43  7.63 352 1016.4  20.7  24.1  11.5 99.0 99.00
2014 01 06 04 50 351  4.9  6.6  2.01 10.81  7.72 344 1017.1  20.5  24.0  12.1 99.0 99.00
2014 01 06 05 50 350  5.2  6.8  1.95 12.12  7.31   1 1018.0  20.5  24.0  12.0 99.0 99.00
2014 01 06 06 50   1  5.3  7.2  1.89 11.43  7.18 350 1018.1  20.8  24.0  11.5 99.0 99.00
2014 01 06 07 50 353  5.1  6.4  1.96 12.12  7.36 355 1018.3  20.8  24.0  11.8 99.0 99.00
2014 01 06 08 50 360  6.6  8.2  1.93 12.12  7.46 357 1018.5  21.1  24.0  12.3 99.0 99.00
2014 01 06 09 50  27  7.0  8.8  2.04 12.12  7.35 356 1018.5  21.2  24.0  12.4 99.0 99.00
2014 01 06 10 50  27  6.2  7.4  1.89 12.12  6.93 355 1018.1  21.1  24.0  11.9 99.0 99.00
2014 01 06 11 50  18  5.6  7.8  1.84 12.12  6.79 349 1018.2  21.2  24.0  11.2 99.0 99.00
2014 01 06 12 50  31  5.7  7.3  1.99 11.43  7.16 359 1017.9  21.2  24.0  12.6 99.0 99.00
2014 01 06 13 50  44  7.3  9.5  1.90 11.43  7.05   2 1017.4  21.3  24.0  12.3 99.0 99.00
2014 01 06 14 50  50  6.7  8.3  1.95 11.43  7.03 355 1017.2  21.3  23.9  12.1 99.0 99.00
2014 01 06 15 50  54  5.9  7.8  2.14 10.81  7.59 345 1017.5  21.3  23.9  11.5 99.0 99.00
2014 01 06 16 50  41  4.5  6.4  2.09 11.43  7.22 354 1018.4  21.4  23.9  11.8 99.0 99.00
2014 01 06 17 50  29  4.5  6.4  2.17 17.39  7.62 294 1019.0  21.3  23.9  12.4 99.0 99.00
2014 01 06 18 50  51  5.0  6.8  2.20 16.00  7.54 291 1019.4  21.7  23.9  11.9 99.0 99.00
2014 01 06 19 50  41  4.5  6.4  2.46 16.00  8.41 296 1019.8  21.8  24.0  11.6 99.0 99.00
2014 01 06 20 50  48  4.2  5.9  2.35 16.00  8.68 307 1020.0  21.8  24.0  11.5 99.0 99.00
2014 01 06 21 50  40  3.8  5.5  2.55 16.00  9.47 308 1019.8  21.8  24.1  10.9 99.0 99.00
2014 01 06 22 50  36  4.1  5.8  2.48 16.00  9.82 309 1019.1  21.7  24.2  11.5 99.0 99.00
2014 01 06 23 50  34  4.0  5.7  2.37 16.00  9.44 313 1018.3  21.8  24.2  11.9 99.0 99.00
2014 01 07 00 50  27  3.6  4.8  2.86 16.00 10.28 298 1018.0  21.9  24.3  11.5 99.0 99.00
2014 01 07 01 50  35  4.0  5.7  2.72 16.00 10.05 309 1017.9  21.9  24.3  11.6 99.0 99.00
2014 01 07 02 50  71  5.0  6.6  2.90 14.81 10.51 303 1018.1  22.0  24.2  11.9 99.0 99.00
2014 01 07 03 50  48  4.2  5.9  3.08 14.81 10.78 313 1018.9  22.0  24.2  12.2 99.0 99.00
2014 01 07 04 50  58  4.7  6.1  2.94 14.81 10.22 303 1019.4  22.0  24.1  12.1 99.0 99.00
2014 01 07 05 50  73  4.7  6.8  2.65 14.81  9.89 302 1019.8  22.0  24.0  10.8 99.0 99.00
2014 01 07 06 50  54  4.3  6.3  2.86 16.00 10.25 297 1020.5  22.0  24.0  12.4 99.0 99.00
2014 01 07 07 50  48  4.2  5.7  2.98 16.00 10.76 301 1020.9  22.1  24.0  12.0 99.0 99.00
2014 01 07 08 50  65  4.8  6.3  2.74 14.81 10.02 304 1020.8  22.0  24.0  12.6 99.0 99.00
2014 01 07 09 50  44  4.1  5.5  2.86 14.81 10.01 313 1020.3  22.0  24.0  12.7 99.0 99.00
2014 01 07 10 50  36  4.9  7.0  2.81 13.79  9.90 314 1019.9  21.8  24.0  14.1 99.0 99.00
2014 01 07 11 50  46  4.8  6.4  2.49 14.81  9.08 302 1020.0  21.9  24.0  13.9 99.0 99.00
2014 01 07 12 50  33  5.5  6.9  2.45 13.79  9.22 305 1019.9  21.9  24.0  13.7 99.0 99.00
2014 01 07 13 50  40  5.4  6.8  2.55 14.81  9.47 298 1019.7  22.0  24.0  13.4 99.0 99.00
2014 01 07 14 50  41  4.1  5.9  2.39 14.81  9.19 288 1020.0  22.0  23.9  12.9 99.0 99.00
2014 01 07 15 50  38  5.6  7.1  2.46 13.79  9.34 293 1020.2  22.0  23.9  12.8 99.0 99.00
2014 01 07 16 50  43  4.4  5.9  2.31 14.81  8.93 308 1020.3  22.0  23.9  13.2 99.0 99.00
2014 01 07 17 50  47  4.1  5.5  2.23 13.79  8.85 309 1020.6  22.1  23.9  13.3 99.0 99.00
2014 01 07 18 50  56  6.0 10.0  1.98 13.79  8.01 304 1020.7  22.2  23.9  14.6 99.0 99.00
2014 01 07 19 50  50  5.8  7.5  2.06 13.79  8.11 307 1021.4  22.3  23.9  13.0 99.0 99.00
2014 01 07 20 50  59  6.2  7.7  1.99 12.90  8.04 307 1021.6  22.2  23.9  13.0 99.0 99.00
2014 01 07 21 50  45  5.8  7.3  2.28 13.79  8.70 302 1021.3  22.1  24.0  12.6 99.0 99.00
2014 01 07 22 50  77  5.8  7.2  1.99 13.79  8.24 306 1020.1  22.3  24.0  12.9 99.0 99.00
2014 01 07 23 50  65  5.6  8.0  2.14 13.79  8.54 311 1019.2  22.1  24.0  13.3 99.0 99.00
2014 01 08 00 50  68  6.8  8.2  2.24 13.79  8.58 312 1018.7  22.4  24.0  13.5 99.0 99.00
2014 01 08 01 50  79  6.1  7.7  2.13 12.90  8.32 325 1019.1  22.5  24.0  12.9 99.0 99.00
2014 01 08 02 50  69  5.8  7.3  1.98 13.79  7.74 337 1019.4  22.6  24.0  13.5 99.0 99.00
2014 01 08 03 50  57  6.3  8.3  1.99 13.79  8.01 330 1020.2  22.4  24.0  14.5 99.0 99.00
2014 01 08 04 50  60  6.7  9.0  2.13 12.90  7.98 340 1020.5  22.5  24.0  15.6 99.0 99.00
2014 01 08 05 50  68  6.4  7.5  2.07 13.79  7.63 312 1020.8  22.6  24.0  14.4 99.0 99.00
2014 01 08 06 50  67  6.7  8.6  2.35 12.90  8.32 310 1021.3  22.6  24.0  14.5 99.0 99.00
2014 01 08 07 50  73  7.6 10.7  1.96 13.79  7.49 328 1021.5  22.6  23.9  14.7 99.0 99.00
2014 01 08 08 50  67  8.0 10.2  1.82 12.12  6.74 327 1021.2  22.5  23.9  14.9 99.0 99.00
2014 01 08 09 50  78  8.1  9.6  2.15 12.90  7.14 313 1021.1  22.5  23.9  14.9 99.0 99.00
2014 01 08 10 50  74  7.8  9.3  1.99 13.79  6.88 301 1020.5  22.4  23.9  15.1 99.0 99.00
2014 01 08 11 50  68  7.3  9.0  1.86 13.79  6.84 336 1020.2  22.4  23.9  15.1 99.0 99.00
2014 01 08 12 50  70  6.8  8.5  2.16 12.90  7.43 304 1019.8  22.4  23.9  14.5 99.0 99.00
2014 01 08 13 50  66  6.5  8.5  2.16 12.90  7.41 302 1019.6  21.9  23.8  13.9 99.0 99.00
2014 01 08 14 50  54  6.0  7.7  1.93 12.90  7.06 297 1019.7  21.9  23.8  14.5 99.0 99.00
2014 01 08 15 50  49  6.2  7.5  2.10 12.90  7.46 311 1019.9  21.7  23.8  14.0 99.0 99.00
2014 01 08 16 50  54  6.2  7.6  2.07 12.12  7.42 298 1020.0  21.8  23.7  14.5 99.0 99.00
2014 01 08 17 50  41  6.4  8.4  2.06 12.12  7.39 313 1020.4  21.8  23.7  15.1 99.0 99.00
2014 01 08 18 50  45  7.2  8.4  1.94 12.90  6.86 308 1020.9  21.8  23.7  14.8 99.0 99.00
2014 01 08 19 50  51  7.6  9.3  2.15 12.12  7.56 302 1021.5  22.1  23.6  14.4 99.0 99.00
2014 01 08 20 50  56  7.2  8.7  2.17 14.81  7.40 338 1021.4  22.0  23.7  14.8 99.0 99.00
2014 01 08 21 50  44  6.7  8.0  2.63 14.81  8.27 321 1020.9  22.1  23.7  14.3 99.0 99.00
2014 01 08 22 50  35  6.9  8.3  2.48 12.12  7.73 304 1019.7  22.0  23.7  13.7 99.0 99.00
2014 01 08 23 50  22  7.0  8.2  2.69 14.81  8.37 346 1018.8  22.0  23.8  14.7 99.0 99.00
2014 01 09 00 50  33  7.8  9.5  2.41 14.81  7.33 313 1018.3  22.0  23.8  14.0 99.0 99.00
2014 01 09 01 50  26  7.0  8.8  2.34 14.81  7.51 329 1018.0  22.1  23.8  14.2 99.0 99.00
2014 01 09 02 50  27  7.7 10.0  2.31 12.12  7.32 353 1018.2  22.3  23.7  14.3 99.0 99.00
2014 01 09 03 50  32  8.0  9.5  2.27 14.81  7.43 322 1018.5  22.2  23.7  15.2 99.0 99.00
2014 01 09 04 50  31  8.0  9.4  2.37 12.90  7.35 315 1018.5  22.2  23.7  15.1 99.0 99.00
2014 01 09 05 50  39  8.7 10.6  2.38 13.79  7.27 330 1018.7  22.3  23.7  15.2 99.0 99.00
2014 01 09 06 50  41  8.4 10.8  2.37 13.79  7.03 324 1019.1  22.2  23.7  15.1 99.0 99.00
2014 01 09 07 50  49  8.9 10.8  2.51 13.79  7.19 320 1019.0  22.2  23.7  15.3 99.0 99.00
2014 01 09 08 50  45  8.7 10.5  2.44 12.12  6.76 307 1018.8  22.2  23.7  15.4 99.0 99.00
2014 01 09 09 50  36  7.6  9.2  2.46 13.79  6.98 323 1018.4  22.1  23.7  15.7 99.0 99.00
2014 01 09 10 50  37  7.9 10.2  2.42 13.79  7.05 328 1017.7  22.2  23.7  16.5 99.0 99.00
2014 01 09 11 50  39  7.0  8.8  2.72 13.79  7.50 332 1017.2  22.3  23.7  17.2 99.0 99.00
2014 01 09 12 50  44  5.9  7.3  2.75 13.79  7.57 332 1016.7  21.3  23.7  17.8 99.0 99.00
2014 01 09 13 50  17  7.1  9.0  2.74 14.81  7.92 341 1016.2  21.6  23.7  18.0 99.0 99.00
2014 01 09 14 50  13  6.5  7.7  2.70 14.81  8.33 346 1015.9  21.4  23.7  18.5 99.0 99.00
2014 01 09 15 50   8  7.3  8.6  2.97 12.90  8.23 316 1016.2  22.0  23.7  18.8 99.0 99.00
2014 01 09 16 50  11  7.7  9.1  3.09 12.12  7.99 322 1016.7  22.0  23.6  19.1 99.0 99.00
2014 01 09 17 50   6  8.3  9.9  2.82 10.81  7.64  45 1017.1  21.8  23.6  19.2 99.0 99.00
2014 01 09 18 50   5  7.7  9.0  3.21 12.90  8.49 317 1017.8  22.2  23.6  19.1 99.0 99.00
2014 01 09 19 50 357  7.4  9.0  3.16 11.43  8.27 354 1018.3  22.2  23.7  19.4 99.0 99.00
2014 01 09 20 50  17  8.1  9.6  3.13 11.43  8.11   9 1018.3  22.4  23.7  19.1 99.0 99.00
2014 01 09 21 50  34  7.8  9.3  2.67 10.81  7.49  43 1017.4  22.5  23.7  18.5 99.0 99.00
2014 01 09 22 50   5  7.2  8.4  2.93 10.81  7.70  46 1016.4  21.9  23.8  18.6 99.0 99.00
2014 01 09 23 50  20  8.7 10.2  3.09 12.90  7.97 325 1015.3  22.4  23.8  19.5 99.0 99.00
2014 01 10 00 50  10  8.4  9.8  3.15 14.81  8.02 343 1014.9  22.3  23.8  19.1 99.0 99.00
2014 01 10 01 50  11  8.0  9.7  2.99 13.79  7.62 334 1014.6  21.9  23.8  18.4 99.0 99.00
2014 01 10 02 50  21  9.2 10.5  2.77 14.81  7.41 327 1014.8  22.1  23.8  18.9 99.0 99.00
2014 01 10 03 50  21  8.8 10.4  2.50 13.79  7.08 338 1015.6  22.1  23.7  18.8 99.0 99.00
2014 01 10 04 50  13  9.8 11.3  2.88 13.79  7.63 332 1015.9  22.1  23.7  19.7 99.0 99.00
2014 01 10 05 50  19 10.5 12.5  2.82 14.81  7.24 331 1016.5  22.4  23.7  19.4 99.0 99.00
2014 01 10 06 50  71  8.0 10.2  2.81 13.79  6.80 344 1017.2  21.7  23.7  19.1 99.0 99.00
2014 01 10 07 50  31 11.9 14.7  2.64 14.81  6.51 333 1017.3  22.9  23.7  19.5 99.0 99.00
2014 01 10 08 50  35 12.5 15.0  2.84 13.79  6.33 345 1017.6  21.7  23.7  19.1 99.0 99.00
2014 01 10 09 50  36 12.5 15.3  3.02  6.67  6.32  36 1017.5  21.8  23.7  19.2 99.0 99.00
2014 01 10 10 50  50 11.9 14.0  3.12 12.90  6.57 336 1017.2  21.4  23.7  19.3 99.0 99.00
2014 01 10 11 50  40 12.2 15.2  3.35 13.79  6.72 346 1017.0  22.6  23.7  18.8 99.0 99.00
